6791. 10.09.2012 1,2,3,6,8,9,10,13,19,22,27,31,35,39,47,54,57,62,65,77
6792. 11.09.2012 1,9,10,11,18,20,29,32,33,35,41,43,49,50,59,62,69,71,72,75
6793. 11.09.2012 1,9,10,17,21,25,33,35,39,45,48,49,58,63,70,71,72,77,79,80
6794. 12.09.2012 1,5,8,10,13,14,17,20,23,27,29,35,36,49,53,56,59,63,66,80
6795. 12.09.2012 1,4,7,14,15,16,29,31,33,34,37,38,43,46,58,64,69,73,75,80
6796. 13.09.2012 1,2,5,7,13,16,18,20,23,29,33,34,43,53,58,63,64,65,69,74
6797. 13.09.2012 4,12,15,17,18,23,27,34,40,42,43,45,48,52,59,60,66,69,75,76
6798. 14.09.2012 7,12,21,22,23,24,25,26,29,30,31,32,35,41,43,57,59,63,74,79
6799. 14.09.2012 5,7,8,10,22,30,34,41,42,47,48,50,52,56,57,64,68,72,73,80
6800. 15.09.2012 2,6,14,19,21,22,24,32,35,36,42,45,52,54,56,58,60,63,78,80
6801. 15.09.2012 3,4,9,17,18,24,27,28,34,37,38,39,45,46,48,51,54,58,75,77
6802. 16.09.2012 2,5,11,22,23,29,32,34,35,42,43,44,50,52,54,55,58,59,65,79
6803. 16.09.2012 4,8,9,14,15,21,28,35,36,39,41,47,49,55,57,59,60,64,69,70
6804. 17.09.2012 1,2,5,8,12,14,23,24,30,31,33,35,48,57,60,61,63,73,74,80
6805. 17.09.2012 3,16,19,21,22,25,29,32,33,40,43,44,50,52,61,63,67,70,72,73
6806. 18.09.2012 13,14,15,17,18,27,29,30,36,41,44,49,52,53,57,60,65,71,76,80
6807. 18.09.2012 1,6,8,12,23,25,27,33,35,40,42,43,50,53,55,63,64,67,72,73
6808. 19.09.2012 2,5,6,10,21,24,25,32,37,40,41,43,46,52,54,56,59,63,68,73
6809. 19.09.2012 6,12,17,18,23,26,31,32,35,40,41,43,44,46,47,50,64,68,72,75
6810. 20.09.2012 1,3,5,7,9,10,16,22,26,28,38,48,55,58,59,71,73,74,77,80
6811. 20.09.2012 2,17,18,25,29,31,34,45,46,48,49,51,53,63,71,72,73,77,78,79
6812. 21.09.2012 5,11,16,18,24,28,31,34,36,39,41,44,47,49,51,54,68,72,75,78
6813. 21.09.2012 1,4,9,11,14,19,26,29,33,35,37,44,46,48,59,64,65,68,76,80
6814. 22.09.2012 4,8,12,22,23,24,26,28,30,44,50,51,55,57,63,66,67,69,77,79
6815. 22.09.2012 3,4,6,8,10,11,19,25,26,28,32,33,38,46,52,53,57,65,70,73
6816. 23.09.2012 2,3,9,10,13,14,15,20,22,23,25,33,35,46,54,58,68,70,72,75
6817. 23.09.2012 5,8,24,25,26,27,29,34,44,46,50,52,53,54,56,62,65,72,74,78
6818. 24.09.2012 2,3,14,15,19,22,24,30,31,32,33,36,48,49,55,64,66,67,77,79
6819. 24.09.2012 6,8,12,16,22,26,31,40,41,42,48,50,56,58,64,68,69,70,75,76
6820. 25.09.2012 1,6,7,10,13,21,23,25,32,37,42,48,50,56,59,63,65,72,76,77
6821. 25.09.2012 5,9,29,32,34,36,37,41,42,47,48,50,52,53,54,57,64,74,76,79
6822. 26.09.2012 1,4,5,9,11,16,19,22,27,30,33,36,37,40,43,46,55,62,65,74
6823. 26.09.2012 7,9,11,12,19,24,30,31,32,36,40,42,47,55,57,61,67,69,71,80
6824. 27.09.2012 2,7,13,18,19,23,24,26,28,31,38,39,40,41,42,44,46,47,65,76
6825. 27.09.2012 3,5,15,18,19,25,29,30,41,52,55,59,62,64,69,70,74,76,79,80
6826. 28.09.2012 5,10,12,16,17,20,22,24,30,36,37,41,52,53,56,61,63,66,73,80
6827. 28.09.2012 3,7,8,12,13,17,18,21,42,44,46,50,53,55,56,58,61,62,72,79
6828. 29.09.2012 2,5,7,9,10,13,15,16,22,32,34,39,41,42,43,44,45,48,69,77
6829. 29.09.2012 1,4,8,13,15,17,25,30,31,38,39,41,43,52,59,61,63,69,74,79
6830. 30.09.2012 1,4,7,9,17,18,22,27,33,36,41,43,50,56,57,59,60,62,67,80
6831. 30.09.2012 1,7,15,16,18,22,25,26,28,32,36,37,42,44,46,67,68,70,72,73
6832. 01.10.2012 3,5,9,15,18,24,32,40,47,48,50,53,54,55,56,62,75,76,77,78
6833. 01.10.2012 5,11,17,20,24,26,28,30,32,36,44,46,48,51,54,59,66,71,75,78
6834. 02.10.2012 5,6,8,9,11,12,13,14,22,27,28,29,32,34,37,42,45,51,56,62
6835. 02.10.2012 2,5,7,8,12,15,17,20,26,30,32,35,44,55,56,58,61,65,71,72
6836. 03.10.2012 1,9,12,15,17,19,20,27,35,42,45,46,47,50,58,59,65,68,69,72
6837. 03.10.2012 3,5,12,14,15,16,17,19,20,23,29,39,41,42,44,46,56,57,77,78
6838. 04.10.2012 1,2,3,4,8,11,12,13,19,26,33,36,37,40,61,66,71,73,74,80
6839. 04.10.2012 4,6,12,29,35,38,41,44,49,50,51,53,55,56,58,59,62,67,72,73
6840. 05.10.2012 13,17,18,20,23,27,32,40,44,49,50,51,53,54,55,62,71,73,77,79
6841. 05.10.2012 5,11,13,18,20,23,24,27,29,31,32,38,39,42,44,59,65,68,74,77
6842. 06.10.2012 1,7,9,14,17,18,26,28,31,49,53,54,55,61,64,65,66,68,69,74
6843. 06.10.2012 7,9,10,15,19,20,24,25,27,29,31,32,40,43,44,49,53,55,58,65
6844. 07.10.2012 3,6,7,13,19,25,28,34,35,37,44,53,55,59,64,66,68,70,72,76
6845. 07.10.2012 2,5,15,30,31,32,38,41,45,50,52,63,68,70,73,74,75,76,77,80
6846. 08.10.2012 5,12,22,23,27,28,42,43,47,56,62,64,65,68,69,71,73,74,76,80
6847. 08.10.2012 3,10,12,13,16,17,21,27,33,37,43,48,49,50,52,56,58,67,72,74
6848. 09.10.2012 2,3,4,7,8,9,28,33,39,42,43,45,49,51,52,57,59,60,66,73
6849. 09.10.2012 1,14,21,23,24,26,28,29,37,48,50,58,59,61,64,69,73,75,78,80
6850. 10.10.2012 8,10,12,14,20,21,29,33,35,39,43,45,47,55,59,62,66,67,77,78
6851. 10.10.2012 2,8,10,15,16,20,21,22,26,40,42,44,45,46,53,59,62,66,69,77
6852. 11.10.2012 4,6,8,9,13,14,16,17,19,21,40,42,47,48,61,62,64,66,68,77
6853. 11.10.2012 1,4,7,14,18,26,31,33,34,37,43,51,54,57,60,61,70,76,78,80
6854. 12.10.2012 2,5,21,23,24,31,33,35,53,54,57,61,63,66,70,72,73,74,76,80
6855. 12.10.2012 1,6,10,15,17,18,19,20,22,27,34,35,38,39,43,46,68,72,76,80
6856. 13.10.2012 9,14,15,17,24,25,28,32,34,38,45,54,56,60,63,65,69,71,72,79
6857. 13.10.2012 8,9,10,14,20,26,29,31,33,40,45,49,50,53,54,56,61,62,65,69
6858. 14.10.2012 7,10,11,13,28,30,32,35,37,39,43,45,56,67,69,70,71,73,74,75
6859. 14.10.2012 2,8,12,15,17,35,42,43,44,46,48,50,52,60,63,66,70,77,79,80
6860. 15.10.2012 2,3,4,13,20,21,26,34,35,38,45,50,55,61,63,65,67,69,74,78
6861. 15.10.2012 2,4,13,17,23,32,39,41,46,48,49,53,56,59,61,66,67,73,74,77
6862. 16.10.2012 2,3,11,16,19,22,26,32,37,39,48,51,53,56,60,61,62,63,68,74
6863. 16.10.2012 11,12,18,21,23,26,34,38,45,52,55,57,59,62,63,65,72,73,78,80
6864. 17.10.2012 1,2,12,13,22,23,29,34,36,38,39,40,41,43,55,61,64,68,69,71
6865. 17.10.2012 1,10,12,14,18,21,26,27,34,38,39,41,43,55,66,68,71,72,75,78
6866. 18.10.2012 3,6,9,24,30,31,35,39,45,46,48,50,67,68,69,71,72,76,77,79
6867. 18.10.2012 2,4,6,13,16,19,22,24,26,27,34,48,52,54,64,69,70,72,75,79
6868. 19.10.2012 1,2,3,4,12,23,29,34,37,45,54,55,56,57,63,64,73,74,77,80
6869. 19.10.2012 4,7,13,14,18,30,33,34,35,36,44,47,48,56,61,63,64,65,68,75
6870. 20.10.2012 2,3,4,11,12,16,32,39,44,46,47,48,55,57,58,59,66,71,73,75
6871. 20.10.2012 10,11,14,16,20,21,23,32,33,37,42,45,55,58,60,61,70,72,73,75
6872. 21.10.2012 4,6,8,11,13,26,28,29,31,32,34,38,40,46,48,55,56,62,64,77
6873. 21.10.2012 2,4,12,13,15,16,22,25,28,29,30,39,46,52,59,68,72,73,77,80
6874. 22.10.2012 5,12,14,18,28,31,35,36,45,47,49,53,54,59,64,66,71,74,78,79
6875. 22.10.2012 5,8,17,18,21,24,27,30,31,32,38,43,48,50,65,68,70,77,78,79
6876. 23.10.2012 2,3,14,20,30,32,33,35,37,39,41,42,46,48,54,56,57,60,64,79
6877. 23.10.2012 3,5,7,9,12,13,20,22,23,25,27,32,45,50,51,53,62,66,67,68
6878. 24.10.2012 1,5,7,19,20,24,29,32,37,42,47,48,49,51,57,62,65,73,76,79
6879. 24.10.2012 1,4,5,7,16,21,27,29,32,37,41,42,46,55,57,61,72,73,75,78
6880. 25.10.2012 2,8,17,18,20,23,29,32,39,43,44,47,48,50,54,55,58,70,79,80
6881. 25.10.2012 7,12,15,17,19,22,23,26,28,34,35,38,42,44,62,68,69,72,77,78
6882. 26.10.2012 1,2,4,5,7,12,14,26,29,35,38,47,53,54,60,61,65,75,76,78
6883. 26.10.2012 9,10,15,20,21,25,28,34,35,37,43,49,51,55,64,66,71,78,79,80
6884. 27.10.2012 2,5,6,12,17,19,20,26,27,31,32,37,45,46,54,55,63,73,74,77
6885. 27.10.2012 4,5,13,15,16,19,20,28,32,39,42,47,61,63,67,68,69,73,77,79
6886. 28.10.2012 1,10,23,35,36,38,40,42,46,48,50,55,57,63,65,66,67,70,71,79
6887. 28.10.2012 9,11,14,16,19,25,28,29,30,37,38,48,52,56,58,59,72,74,75,76
6888. 29.10.2012 4,8,17,21,23,24,28,29,31,43,45,48,49,50,57,60,64,66,71,79
6889. 29.10.2012 1,4,5,10,11,12,13,18,21,28,30,38,39,51,58,64,66,76,78,79
6890. 30.10.2012 5,9,25,26,30,34,35,37,41,43,49,50,57,59,61,68,69,71,72,76
6891. 30.10.2012 2,4,6,7,9,10,15,17,26,27,28,39,43,45,50,57,58,60,74,75
6892. 31.10.2012 10,13,26,28,31,34,35,36,37,38,40,48,58,59,60,62,64,71,72,79
6893. 31.10.2012 3,14,21,22,29,30,36,39,44,45,46,49,50,55,57,59,64,66,72,74
6894. 01.11.2012 2,3,5,8,11,12,19,22,30,36,39,43,51,59,63,64,68,69,78,79
6895. 01.11.2012 9,10,13,14,20,25,26,29,31,34,37,38,44,51,54,55,56,61,65,74
6896. 02.11.2012 4,9,22,23,29,36,37,41,46,48,49,56,64,65,70,73,74,75,79,80
6897. 02.11.2012 10,11,12,15,21,22,25,36,48,49,52,54,55,60,63,67,74,75,76,79
6898. 03.11.2012 4,12,16,17,18,22,24,38,41,42,43,50,51,56,57,60,68,74,77,78
6899. 03.11.2012 1,8,11,13,16,27,29,33,36,37,39,41,42,48,49,52,70,71,72,76
6900. 04.11.2012 3,14,18,19,22,26,30,32,37,38,39,41,43,52,53,62,67,68,73,75
6901. 04.11.2012 2,6,11,15,18,21,22,28,42,46,53,55,61,62,63,65,67,71,72,76
6902. 05.11.2012 2,3,10,18,19,21,31,34,49,57,59,60,64,65,67,69,70,74,78,80
6903. 05.11.2012 1,2,9,12,14,29,34,35,37,39,54,56,57,59,62,63,64,68,74,77
6904. 06.11.2012 5,8,10,18,29,36,39,42,44,53,57,58,60,62,65,71,74,75,77,79
6905. 06.11.2012 2,7,11,12,19,24,28,29,31,37,44,49,51,52,56,61,62,67,68,74
6906. 07.11.2012 5,6,18,23,25,29,35,43,44,49,50,54,59,61,65,66,67,68,71,75
6907. 07.11.2012 7,11,12,14,15,16,19,30,32,33,34,38,46,47,51,53,59,64,71,77
6908. 08.11.2012 4,6,9,10,13,14,27,28,31,37,42,55,59,60,65,67,68,73,76,80
6909. 08.11.2012 12,14,15,18,22,30,38,41,43,48,50,51,55,57,60,61,72,74,75,79
6910. 09.11.2012 3,9,14,22,26,41,42,47,55,57,58,60,61,67,68,69,70,76,78,80
6911. 09.11.2012 1,5,6,13,14,18,20,26,35,38,41,46,47,49,50,53,60,68,78,79
6912. 10.11.2012 1,4,8,13,27,29,31,32,37,42,44,45,50,63,70,71,72,74,75,80
6913. 10.11.2012 3,5,10,11,14,15,24,26,40,43,47,54,55,57,64,67,70,71,77,78
6914. 11.11.2012 4,18,27,37,40,42,49,52,55,57,60,61,62,64,66,68,72,73,76,79
6915. 11.11.2012 5,16,18,21,24,25,30,34,37,38,56,60,63,65,73,74,76,77,78,80
6916. 12.11.2012 1,12,15,16,17,18,24,26,33,36,40,45,46,50,51,60,63,70,71,72
6917. 12.11.2012 2,10,16,19,20,25,26,32,33,40,42,45,53,55,58,62,69,73,75,80
6918. 13.11.2012 2,6,9,10,14,21,32,40,42,50,51,53,55,57,62,63,64,67,76,80
6919. 13.11.2012 1,2,3,8,17,21,23,29,48,50,53,54,56,57,60,67,69,73,76,78
6920. 14.11.2012 1,4,7,11,13,19,21,22,30,36,43,44,58,61,64,67,69,72,75,78
6921. 14.11.2012 1,6,8,14,16,19,20,24,25,27,28,30,32,41,47,65,66,68,73,76
6922. 15.11.2012 1,4,6,11,12,20,22,30,36,44,54,56,59,60,62,64,65,72,73,75
6923. 15.11.2012 1,3,4,19,20,25,30,32,36,38,40,42,44,48,49,50,55,63,69,76
6924. 16.11.2012 2,16,17,20,21,22,23,29,30,41,43,49,50,51,53,54,55,56,73,77
6925. 16.11.2012 2,13,17,23,29,33,39,45,52,54,56,59,65,67,68,69,70,72,76,79
6926. 17.11.2012 1,2,11,12,16,21,23,25,31,36,45,47,53,58,60,61,63,67,71,73
6927. 17.11.2012 3,5,13,20,21,24,28,33,36,44,45,59,60,67,68,69,70,72,75,78
6928. 18.11.2012 4,6,9,27,32,33,41,49,54,57,58,59,60,61,62,63,66,71,72,80
6929. 18.11.2012 3,6,7,12,20,21,23,24,32,33,34,36,37,38,50,61,70,73,76,78
6930. 19.11.2012 3,8,13,14,15,16,17,19,20,33,37,40,49,50,52,59,60,62,67,78
6931. 19.11.2012 4,17,18,20,23,28,31,33,34,36,43,44,46,48,54,64,67,68,73,76
6932. 20.11.2012 2,4,5,8,9,12,17,18,23,26,38,42,46,50,54,67,73,75,76,77
6933. 20.11.2012 4,10,19,20,30,36,38,39,44,47,48,50,53,57,59,60,62,64,72,78
6934. 21.11.2012 4,5,8,13,18,20,24,26,35,38,47,49,52,53,54,56,64,67,68,73
6935. 21.11.2012 1,3,6,15,16,19,21,28,30,32,33,39,51,52,54,56,58,61,63,69
6936. 22.11.2012 4,6,15,17,18,27,28,29,32,34,41,45,49,51,58,61,68,70,71,78
6937. 22.11.2012 1,2,12,13,14,17,19,27,28,30,35,37,40,41,44,50,61,63,70,71
6938. 23.11.2012 3,5,6,16,17,21,31,37,40,42,44,50,51,53,58,61,63,68,71,75
6939. 23.11.2012 1,3,10,11,22,31,32,40,41,44,45,49,52,54,55,56,58,60,76,78
6940. 24.11.2012 4,10,12,14,18,21,23,34,35,36,52,53,57,62,64,70,73,74,76,79
6941. 24.11.2012 6,16,21,26,29,40,43,48,49,52,53,55,56,60,65,66,68,71,73,74
6942. 25.11.2012 2,3,4,5,15,24,28,34,35,37,45,46,48,56,61,63,69,71,74,75
6943. 25.11.2012 3,8,9,16,17,19,24,25,32,36,38,43,47,51,54,55,59,64,76,79
6944. 26.11.2012 2,5,10,13,14,18,26,27,28,31,37,38,41,42,54,55,61,62,68,79
6945. 26.11.2012 1,6,8,9,17,20,21,23,34,35,37,39,40,42,44,62,63,64,66,77
6946. 27.11.2012 7,11,13,25,29,33,35,37,39,40,41,43,45,50,51,54,61,68,72,75
6947. 27.11.2012 1,5,6,7,9,12,24,27,33,39,41,49,52,54,55,64,72,74,76,79
6948. 28.11.2012 11,17,20,21,23,27,30,33,35,40,51,54,59,63,64,65,66,70,76,77
6949. 28.11.2012 1,3,13,16,19,24,28,37,38,43,44,53,54,56,57,59,62,69,76,77
6950. 29.11.2012 1,16,18,23,25,27,31,32,33,34,45,46,49,51,53,60,62,66,77,78
6951. 29.11.2012 1,2,7,8,13,15,16,17,23,28,29,30,36,44,46,50,53,64,76,79
6952. 30.11.2012 2,5,10,21,27,36,40,50,51,52,54,56,60,61,63,64,65,68,72,80
6953. 30.11.2012 2,4,8,11,12,25,33,44,50,52,54,59,62,67,69,71,73,74,75,80
6954. 01.12.2012 9,14,23,26,27,31,33,38,40,44,54,55,57,58,62,67,70,72,73,80
6955. 01.12.2012 1,4,7,12,18,23,29,30,37,39,44,47,48,63,64,72,74,75,76,77
6956. 02.12.2012 3,5,7,10,16,22,27,32,33,36,43,47,50,51,66,70,71,73,77,80
6957. 02.12.2012 8,11,13,15,21,24,33,34,36,43,47,49,54,55,61,67,71,74,76,78
6958. 03.12.2012 4,6,7,15,18,21,24,28,33,34,38,43,47,48,54,55,56,62,68,75
6959. 03.12.2012 5,6,10,13,25,30,32,34,39,44,49,55,56,57,60,61,64,66,71,73
6960. 04.12.2012 14,15,17,18,19,20,24,26,36,39,41,49,50,56,58,62,65,67,76,78
6961. 04.12.2012 1,2,8,17,29,35,36,37,39,40,47,50,52,53,59,65,74,76,77,80
6962. 05.12.2012 1,10,11,14,20,22,24,32,34,35,40,41,43,49,50,63,67,70,76,79
6963. 05.12.2012 2,9,16,20,21,28,29,36,38,45,46,47,49,60,62,64,69,75,77,80
6964. 06.12.2012 4,6,8,9,14,16,23,26,30,31,33,54,57,59,65,69,71,72,73,78
6965. 06.12.2012 6,8,9,12,14,17,20,21,24,40,51,52,54,58,59,74,75,76,78,79
6966. 07.12.2012 1,2,3,4,6,7,8,9,16,20,22,26,37,42,45,50,53,58,64,80
6967. 07.12.2012 10,20,22,29,35,36,38,47,48,50,51,53,54,57,58,65,69,73,74,78
6968. 08.12.2012 3,8,11,17,20,22,23,29,30,35,36,38,41,43,46,47,48,49,55,79
6969. 08.12.2012 2,3,5,15,24,36,39,45,47,48,49,53,57,58,65,66,69,72,73,80
6970. 09.12.2012 1,2,12,15,17,19,30,32,34,37,38,40,41,49,61,69,72,76,77,78
6971. 09.12.2012 4,26,27,29,31,37,40,42,44,50,56,59,60,61,67,69,72,73,75,77
6972. 10.12.2012 2,9,10,14,16,17,25,26,30,35,39,42,43,50,68,69,70,75,79,80
6973. 10.12.2012 3,7,8,11,12,16,20,29,33,38,44,46,49,54,57,63,68,72,76,78
6974. 11.12.2012 11,12,16,18,20,25,31,34,36,43,45,50,51,52,59,66,71,72,73,76
6975. 11.12.2012 5,10,14,26,33,34,35,36,39,40,44,51,54,56,63,65,67,73,78,80
6976. 12.12.2012 7,8,34,38,41,42,45,47,50,52,53,55,56,57,58,64,70,73,78,79
6977. 12.12.2012 1,5,6,8,9,12,18,20,27,28,31,36,47,49,50,53,58,67,71,75
6978. 13.12.2012 7,8,10,11,14,15,16,18,21,22,24,32,39,43,53,55,60,64,68,76
6979. 13.12.2012 5,10,11,13,14,15,17,24,27,31,34,40,48,57,64,65,74,75,77,78
6980. 14.12.2012 2,5,19,21,23,25,26,27,30,40,41,43,50,52,57,64,67,71,72,78
6981. 14.12.2012 1,4,7,13,15,16,19,26,29,33,36,37,41,44,47,51,59,60,66,79
6982. 15.12.2012 4,10,11,18,20,28,29,31,38,50,51,52,54,56,57,59,60,64,75,80
6983. 15.12.2012 2,4,5,12,15,16,17,20,22,26,29,33,38,41,42,55,60,62,65,72
6984. 16.12.2012 4,5,10,11,14,15,21,23,24,26,30,33,34,47,49,51,57,74,76,80
6985. 16.12.2012 1,2,3,9,11,12,18,20,21,26,28,33,58,60,63,64,69,70,78,80
6986. 17.12.2012 1,3,8,10,27,28,31,32,38,39,40,41,42,45,48,53,59,66,74,75
6987. 17.12.2012 4,9,10,11,13,14,19,23,29,31,37,39,47,49,51,52,53,55,72,75
6988. 18.12.2012 1,6,10,12,13,14,18,23,28,29,36,52,55,60,65,66,68,71,72,78
6989. 18.12.2012 1,4,10,11,15,20,23,31,33,34,39,40,41,52,57,59,60,68,76,80
6990. 19.12.2012 1,11,18,19,21,24,27,33,38,39,40,46,47,48,51,57,64,66,69,73
6991. 19.12.2012 3,5,14,29,31,33,42,43,46,48,50,57,63,66,69,70,71,73,75,78
6992. 20.12.2012 2,7,9,10,13,14,21,33,46,52,55,56,57,64,68,72,74,76,78,80
6993. 20.12.2012 10,17,29,30,32,36,37,45,46,51,52,53,55,60,64,65,66,69,70,77
6994. 21.12.2012 14,15,21,24,27,29,32,33,36,38,39,43,44,48,53,57,68,71,73,76
6995. 21.12.2012 1,2,3,5,9,20,24,26,30,31,34,35,41,46,52,57,73,75,76,79
6996. 22.12.2012 1,8,10,19,26,32,36,37,38,39,45,47,49,54,56,57,61,66,71,73
6997. 22.12.2012 6,8,12,23,25,28,31,36,44,47,52,56,57,59,60,68,72,73,76,79
6998. 23.12.2012 7,9,11,15,18,21,31,41,43,45,48,50,51,55,57,63,69,71,74,78
6999. 23.12.2012 2,3,7,12,13,23,26,28,36,39,44,52,61,62,66,68,71,73,75,79
7000. 24.12.2012 1,10,13,17,24,25,31,32,34,36,37,38,39,51,56,57,60,64,67,77
7001. 24.12.2012 7,12,15,17,19,20,22,29,33,39,41,44,46,47,49,51,54,60,72,80
7002. 25.12.2012 1,6,7,10,12,13,18,22,25,27,33,43,44,50,53,59,61,62,71,79
7003. 25.12.2012 1,5,10,11,15,19,26,32,38,44,49,50,52,59,61,64,67,68,70,75
7004. 26.12.2012 2,15,16,21,25,28,29,31,32,33,36,41,47,48,54,57,64,65,71,72
7005. 26.12.2012 1,2,5,8,10,15,19,20,22,28,32,34,39,42,52,56,61,71,78,80
7006. 27.12.2012 2,8,14,18,20,22,23,24,26,27,30,40,47,48,50,52,61,63,65,79
7007. 27.12.2012 3,5,9,13,15,17,26,29,30,37,40,49,53,55,57,59,63,64,76,78
7008. 28.12.2012 1,3,6,7,11,18,20,21,23,31,41,42,44,53,58,60,62,66,68,77
7009. 28.12.2012 3,4,8,15,18,19,22,23,34,37,49,55,58,64,65,66,67,69,71,72
7010. 29.12.2012 4,7,20,25,29,34,35,40,44,47,48,53,54,55,59,61,64,69,72,80
7011. 29.12.2012 10,11,13,15,22,23,28,34,41,51,54,55,56,66,72,73,74,76,77,78
7012. 30.12.2012 1,3,6,9,11,22,33,34,39,40,43,47,57,58,62,63,67,71,75,79
7013. 30.12.2012 8,10,12,14,15,16,23,26,27,29,31,33,34,57,59,65,66,71,76,78
7014. 31.12.2012 2,9,11,12,16,20,31,34,36,43,46,52,61,62,64,65,71,73,76,78
7015. 31.12.2012 2,4,5,13,20,22,24,25,29,34,36,37,42,52,56,60,68,69,73,77
7016. 01.01.2013 15,18,23,25,29,36,39,42,50,51,60,61,62,66,70,72,74,75,78,80
7017. 01.01.2013 3,7,12,14,17,19,22,25,27,36,44,47,48,49,51,52,53,62,64,78
7018. 02.01.2013 3,7,11,18,21,23,26,29,30,32,45,46,47,48,54,57,64,69,72,77
7019. 02.01.2013 1,3,4,5,7,17,24,32,36,38,40,42,50,52,53,63,64,68,71,74
7020. 03.01.2013 1,6,12,14,19,33,34,35,41,43,46,52,53,54,57,61,63,65,73,78
7021. 03.01.2013 4,6,10,12,24,25,34,35,45,48,50,52,53,57,60,63,68,72,73,74
7022. 04.01.2013 9,14,25,32,34,35,41,42,45,47,49,53,55,57,63,65,66,69,71,79
7023. 04.01.2013 1,12,13,17,19,20,21,23,27,29,34,37,46,47,55,59,60,64,70,71
7024. 05.01.2013 10,12,13,18,21,23,33,38,41,43,44,51,63,64,65,67,69,74,77,80
7025. 05.01.2013 4,18,21,24,26,29,31,35,36,39,46,48,56,58,62,63,65,74,76,79
7026. 06.01.2013 3,5,10,14,15,19,25,27,29,33,39,40,45,46,53,56,57,60,66,75
7027. 06.01.2013 1,3,5,11,13,19,24,26,31,38,39,41,46,47,56,57,68,69,72,80
7028. 07.01.2013 1,3,9,11,28,29,32,39,41,45,54,55,56,61,69,74,76,77,78,80
7029. 07.01.2013 1,3,6,14,18,29,30,32,34,36,40,45,47,50,58,59,64,67,70,77
7030. 08.01.2013 4,11,19,22,27,30,33,34,36,40,41,46,48,55,56,64,72,73,76,78
7031. 08.01.2013 4,6,12,13,19,21,26,32,37,40,44,48,51,54,58,60,62,63,68,75
7032. 09.01.2013 3,6,10,11,14,15,18,19,22,25,28,29,53,59,64,66,70,71,73,78
7033. 09.01.2013 2,7,18,20,25,28,30,34,41,44,46,47,48,50,53,63,72,73,77,79
7034. 10.01.2013 2,4,16,18,20,34,36,38,42,43,44,48,52,60,62,65,67,69,76,80
7035. 10.01.2013 2,4,7,9,13,18,19,20,24,29,31,32,34,35,45,50,51,53,66,72
7036. 11.01.2013 2,9,10,18,20,21,24,27,32,41,45,52,58,68,69,71,73,77,78,80
7037. 11.01.2013 13,15,17,19,23,33,37,39,46,50,61,63,64,67,68,69,70,72,76,80
7038. 12.01.2013 4,6,7,10,14,17,18,22,25,26,30,32,41,42,43,51,69,71,72,77
7039. 12.01.2013 1,2,4,10,14,24,33,36,38,42,44,53,57,64,65,72,74,75,79,80
7040. 13.01.2013 8,10,17,21,22,28,30,36,44,45,48,49,58,59,64,65,66,69,71,79
7041. 13.01.2013 7,12,13,15,17,30,32,37,38,39,40,41,43,47,50,53,55,59,73,78
7042. 14.01.2013 11,12,14,20,22,34,36,37,40,45,51,52,55,57,59,60,61,67,74,78
7043. 14.01.2013 4,7,8,9,11,20,21,27,28,33,40,48,50,51,53,55,64,69,75,78
7044. 15.01.2013 1,3,6,10,16,24,27,28,30,31,32,34,35,38,43,44,50,56,69,78
7045. 15.01.2013 1,5,7,10,15,18,21,23,39,41,45,46,48,52,55,56,57,65,73,75
7046. 16.01.2013 8,12,16,17,20,24,26,29,32,33,34,41,49,50,53,58,60,71,74,80
7047. 16.01.2013 4,8,12,18,21,22,28,42,44,50,54,56,58,61,62,65,67,69,74,75
7048. 17.01.2013 1,6,12,13,17,23,26,27,30,33,34,39,52,53,60,63,64,70,71,78
7049. 17.01.2013 15,18,20,22,24,30,34,37,40,42,48,56,60,63,68,70,72,74,76,78
7050. 18.01.2013 3,9,12,15,20,25,31,38,43,46,47,48,57,58,59,62,64,76,77,79
7051. 18.01.2013 3,18,20,21,28,32,33,37,38,40,41,43,44,45,54,59,60,70,72,75
7052. 19.01.2013 2,6,7,9,18,31,37,41,42,47,51,54,58,59,65,67,71,76,77,78
7053. 19.01.2013 4,14,17,19,22,23,28,35,36,44,45,47,48,49,59,62,68,70,72,76
7054. 20.01.2013 12,16,17,19,27,29,30,39,40,51,52,53,57,61,63,68,70,72,77,79
7055. 20.01.2013 6,9,18,22,27,30,31,36,40,42,49,51,52,55,56,66,67,68,70,72
7056. 21.01.2013 5,8,12,14,23,28,37,42,47,51,58,60,61,62,65,67,68,71,72,76
7057. 21.01.2013 4,5,8,18,19,27,29,37,46,48,53,54,65,66,69,70,72,73,76,77
7058. 22.01.2013 1,3,4,6,10,14,24,27,32,39,40,41,48,50,56,57,68,71,75,79
7059. 22.01.2013 5,15,18,19,27,32,34,43,44,45,46,49,52,55,56,59,67,69,73,76
7060. 23.01.2013 4,6,9,11,13,14,16,27,34,35,44,46,48,49,51,58,61,66,71,72
7061. 23.01.2013 8,10,11,12,13,15,22,24,29,34,37,39,43,47,55,58,65,67,69,71
7062. 24.01.2013 6,12,20,23,26,28,34,35,39,42,45,46,49,55,57,61,64,66,71,78
7063. 24.01.2013 8,10,11,13,17,22,25,37,39,42,44,45,48,56,59,60,74,75,77,79
7064. 25.01.2013 2,7,13,18,20,28,33,35,38,46,52,55,56,58,59,63,71,75,78,79
